VideoID,Video_Sentiments_Score,Sentiments_List_ID,Sentiments_Abb
RsKcfsTznYE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ENau7AkayN8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
C1QLMHgX_VU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
heV0CNzC9OI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
YkruVmCZoJ8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
z62vD5BDDUE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
n0r3USJnZnA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
js6VqTldWi4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
IPme5GPdiCs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
kZnBpmZXBms,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
drjhfrRFoeA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
38eCsBwh344,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
SaENQKoFHiQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
rCwn1NTK-50,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
LLrTPrp-fW8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
rSTGOyDFPrU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
JCHm9BeCSlo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ZUJudM0jSPA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
uykVxooNL70,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
-0wp-TLmP0A,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
51t7y5UyVaE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Dip_ThFvjKI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
wN0G9qdMDYI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
EwrgDhck57E,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ujEqAi6-VGo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
CxvChSSLXVk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
1xGroEzJgYs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
-ijH3cRJ1BY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Zpa6ttwYENs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
JinBKqSCSac,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
OfTObl7qgjM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ujpmTe8PZUs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
iN9hRCxwxBQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Mkq_1O2iNHg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
zrIe6n-ZK_E,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
DyMtcblMXfM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
TszuuF7cbac,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
-NGPwtXywLk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
zuX6Qknahkg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
dWgLVUmW0Cc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
jEZMSF2jNYg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
L90XMfzURqg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
oDdZP2Ge6TY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
jwM5_-2Z1JA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
KsLb51xLivk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
zryW3mGUsa0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
3mqscqDcoEY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
8luSJxVswFw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
TVETIivaXlU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
m9j8v2jhGqk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
WkYnX_VCMP0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
F9_Vz_xVjAU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
F7hwvWIK1eM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Mq0K8Q1lMgo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
mcpgGmo8_4o,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
MVLzkTuVmrw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
fDoDUC9M0Sg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
LVeBHwRbXB0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
R_sX8DNJHJg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
YcD3HHmKT4I,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
__kJ7HsL10Y,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
XCrhZswcukk,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pgheNRqftos,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
1jy3Ow_edZM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
PE1CuvlqlmE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
hmT0WGVjT4M,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
N0TY3_9-Oe4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
STqFXr5N5AI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
wF_LJfwFsE4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
j28GvX5sFHg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
IvwkyXwn8vY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
FcVno8saeZY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
YfFlaavmqSU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
tYysQOHTimo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
z7HGLN8r84E,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
4_IbqebS7hQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
LVZy1FIua2M,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
F_ivP4xqeZo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Y96zjf5AXUg,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
_RuQrkMzvf8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
q8Zc3ilbkWE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
MQLMeywyy7g,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ffQf0ztguzs,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
EIv10asX7cc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
LwDyMlfcxwM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
_I1UfeCH3SY,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
_VX6IOJtn7U,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
7qRIx5t31zo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
RdCs2K_ZEpU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
V-GgoHaHz6s,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
tw-6rkZ1Cmw,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Cu-qFrFMc_w,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
EgmNEgIFBTQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
KfjQTkEVy3U,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
b_u5C749aKQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
YK2VZgJ4AoM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
pV7-cwgRjL0,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
KpqEGS7asds,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
Lt_OS54FFFE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
sNBdU0PwWKU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
-u8ejR98KRE,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
OqHDg-DGWsM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
OWZ6xtVLmzA,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
0KIqDAijbS8,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
42f8stXuFPQ,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
IlN82YoEpNo,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
S_US6re0sHM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
QSgnWYlUtj4,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
OYolmh5LDbU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
3iv2NnAxVmM,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
v5LjcaN0kuU,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ORHnJ1K6mGc,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
kC43BDxrNhI,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
ttvHDYgEs94,9,"Cheerful (delighted, happy, joyful, carefree, optimistic)",cheerful
bqmzpwxDJ9s,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
5AP5zQrJRIg,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
8zOgbkg6Akw,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
xqbxlE1c3DY,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
Hqhn3eiNTr0,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
QDCwAJ87CKU,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
ZVrXyDjHaWI,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
n_ERe9-EDSM,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
5UzfYJ-mkzc,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
3CJ-7R2g3NE,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
UVYUCU8XSLE,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
NcGhLcVqxf0,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
SNgjU783Y8s,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
g6vKa8Be3s8,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
NJEKqI1e714,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
2vWIqW7Tnts,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
9xGRii6IA1M,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
_9rL1pPXblQ,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
t06p60TPtjA,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
TUftNzYgYrk,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
HIuSiteKQXA,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
_UU29bZjgz4,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
kPtl2DGWzfc,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
A8N1RZweP6U,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
qdHd735ZGg4,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
i3Nkujj45pk,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
mP-Pb4L_hBc,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
v8vneqAgaRw,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
ypS0543V_UA,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
CdKcjxUib4Q,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
m8AdoQI_QE0,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
KSv45XgmH4U,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
u94i5CWENzI,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
0glSaIGRrhI,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
z_Wah7jp0Jw,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
qAY_o36paQ0,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
Bxaq80Hp5bY,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
L0KmvWL6Dfw,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
KKNUrASDloE,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
xRtVNIqwUS4,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
V_DT-mg_3IA,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
rUFnH7KYMFE,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
uNMRTsGR2IE,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
UNEHhUC4UJc,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
Z9Sw1hmjpz4,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
qXndoRUKAhM,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
5r_KVwao1aU,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
M9uxiTWZLwg,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
sSVsUsbs1eE,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
YW-XHa3Q2cs,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
1vtcf13zT08,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
oINYoy98JJo,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
1GvKSd5g8eA,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
58ldzvk0t50,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
RZNFH-jH-eo,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
noy9lF9Xu68,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
lxlmA8Pr_iY,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
hX1S4U33IgI,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
dskwrtTt2wI,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
-iJAbi92xeM,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
7aUTdYsZda8,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
pM3gfiregSQ,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
WJiz3SD5g1M,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
315bcBoZoLw,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
CpnYLvVrA0g,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
a1gpOAYth8k,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
IL6UWPlf9EM,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
ueDjWG29Kwc,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
Nu5VJMv8l3k,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
fQYvkhlhH4Q,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
3iHP5bBWFrw,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
H61Iw9OGQ-c,8,"Calm (soothed, peaceful, comforted, fullfilled, cozy)",calm
mcP_f1UEQVo,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
xtJqw--DGl8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
qhbliUq0_r4,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
0tteHhYh9rU,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
V8YkHR9sOoA,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
6YEoYGArMas,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
__uCQMKry3w,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
VWPlZSL9ZMc,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
oRValgHDvxE,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
YbKLOybMb30,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
Vjn2JKrlkcU,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
giGkt5oAhT0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
wtaXjzQQGE8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
XhoGR8emqE8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
T36fK0A8ByI,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
othEK43gJHQ,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
uba1Np4qhOo,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
E3Onos4Eq3Y,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
dytCWrf92zc,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
_GBSwxyPuaE,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
FnJ645xph3o,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
QalnisJfHEw,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
qsueDj8nOM8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
h95-IL3C-Z8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
_SsccRkLLzU,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
u5kiz7GhJt0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
uniqmkPeaZ4,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
19EW551nCS4,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
Du1dnKppn-s,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
QHOaJSXr9HI,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
QuZ0kzdNWGo,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
yx5ZKZY8jX0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
wKY4Qe1DjI0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
Rh8GbPnoqCI,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
dDTBnsqxZ3k,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
0AHGLGQgAn8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
U0Ezto8HG_8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
2j4RF6cx0SY,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
1MF4sCvkAAA,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
sQqCzJjev_8,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
rClJW9gnchc,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
fq9mw8wR-1Q,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
dlcbYh3IKVM,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
BDumsN1NCGg,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
_r7yKaDxGvc,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
2_M0SDk3ZaM,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
kwcL-VP3FYc,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
Vp8fcHI0-BI,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
pcodyFKKdVM,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
RBQ-IoHfimQ,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
q9fms5He5bM,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
4hN0ai9WzBQ,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
Ypcm9B6o7pA,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
LagGSTiSnto,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
pSe40tX-oTA,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
NX0i5rLzAP4,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
pDGxehBp3Ug,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
v_AMEYsBxZA,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
LT6n1HcJOio,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
_OEijvTi0NE,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
H6JzeAHCd98,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
sXAlpHSI-d0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
KaxwXegbgug,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
HAmI1MJECZ4,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
3FtNm9CgA6U,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
Oph4fcJmPBk,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
r-m27SZUFj0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
8Z9hWVZ_BiM,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
5Z_zWIVRIWk,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
ud8p5t2sXOo,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
KT_155-ROy0,3,"Alarmed (concerned, worried, anxious, overwhelmed)",alarmed
